trade_id,user_id,conf_date,leg_1_type,leg_1_amount,leg_1_conf_status,leg_2_type,leg_2_amount,leg_2_conf_status
694938R9BYxNX,864ieotlrjb,2022-10-06,Kusama,198.15,confirmed,Avalanche,Unknown,confirmed
464qXa87mnxVT,864ieotlrjb,2022-11-11,GateToken,29.6,confirmed,Litecoin,Unknown,pending
964dEN1rniyHh,474jyngehxp,2022-10-06,Bitcoin SV,4.51,confirmed,GateToken,Unknown,confirmed
412Jei9SrUl9q,474jyngehxp,2022-11-02,Ethereum Classic,139.04,confirmed,LINK,Unknown,confirmed
645GVRoFmKefO,474jyngehxp,2022-08-03,Solana,47.57,pending,Monero,Unknown,pending
913WIACEeL1Yl,474jyngehxp,2022-11-25,Solana,154.6,confirmed,Monero,Unknown,confirmed
514KhkkksANaY,474jyngehxp,2022-11-06,Gnosis,58.86,confirmed,LINK,Unknown,pending
797oUCdMGAwJr,474jyngehxp,2022-11-11,Gnosis,118.7,confirmed,Bitcoin SV,Unknown,confirmed
922ESgJ4aqQi3,474jyngehxp,2022-08-23,Monero,115.53,confirmed,IOTA,Unknown,pending
5747f5busCv99,600ezvuyjnl,2022-07-29,GateToken,131.84,confirmed,Bitcoin SV,Unknown,confirmed
706ruTS8PHmyO,600ezvuyjnl,2022-09-21,Ethereum Classic,139.81,declined,GateToken,Unknown,declined
6071jOxz6YL9d,600ezvuyjnl,2022-09-06,Compound,164.34,confirmed,GMX,Unknown,confirmed
8776oBJHUiy4i,600ezvuyjnl,2022-07-04,Compound,65.69,confirmed,Bitcoin SV,Unknown,confirmed
648ngP9yUHLmH,600ezvuyjnl,2022-09-02,Avalanche,149.99,confirmed,Bitcoin SV,Unknown,pending
6585yYtFe9yKq,600ezvuyjnl,2022-10-02,Gnosis,126.11,confirmed,Bitcoin SV,Unknown,declined
775DIsENkjC43,600ezvuyjnl,2022-08-04,GateToken,117.05,confirmed,Compound,Unknown,confirmed
900Nyd6gV4VB8,600ezvuyjnl,2022-07-21,Compound,52.65,confirmed,Illuvium,Unknown,confirmed
376qA8mIOqm1Y,600ezvuyjnl,2022-08-17,Bitcoin SV,15.68,pending,Illuvium,Unknown,pending
4680EB4TPMMa5,779nfkoyuyn,2022-11-09,GateToken,57.63,confirmed,Litecoin,Unknown,confirmed
694Xyumropicy,779nfkoyuyn,2022-08-26,Bitcoin SV,186.17,declined,GMX,Unknown,declined
572t7JHelvn2Z,779nfkoyuyn,2022-08-03,Kusama,116.12,confirmed,Solana,Unknown,pending
373BClSNWLnh2,779nfkoyuyn,2022-11-24,Solana,117.03,confirmed,Avalanche,Unknown,confirmed
372AdvKpltYqK,779nfkoyuyn,2022-11-03,IOTA,22.24,declined,Ethereum Classic,Unknown,declined
8590c4ynrjP25,779nfkoyuyn,2022-09-07,Neo,174.47,confirmed,Gnosis,Unknown,confirmed
427WvaPOMjMF9,779nfkoyuyn,2022-10-23,Kusama,136.62,confirmed,Neo,Unknown,pending
498Cf1dYW3zEL,779nfkoyuyn,2022-08-08,Compound,211.67,pending,IOTA,Unknown,pending
664B8j7nTLzr9,1011ysgkkoui,2022-10-19,LINK,274.71,confirmed,Kusama,Unknown,declined
707CJvHeHZegV,606ozfdbxai,2022-11-04,Bitcoin SV,253.65,pending,GateToken,Unknown,pending
612cG01fjRWlD,606ozfdbxai,2022-09-14,Illuvium,107.87,pending,Gnosis,Unknown,pending
39863VVWAHD54,606ozfdbxai,2022-11-05,Monero,148.9,confirmed,Avalanche,Unknown,pending
686PgXGvky6xA,606ozfdbxai,2022-08-01,LINK,135.6,confirmed,Bitcoin SV,Unknown,pending
971ZYqnaEATLU,1433wgxhyiog,2022-10-17,GMX,29.75,confirmed,Monero,Unknown,declined
401EO0Ut0sJqi,1433wgxhyiog,2022-08-19,Monero,132.73,confirmed,Compound,Unknown,pending
604mpbl9JhbwX,1433wgxhyiog,2022-11-04,Illuvium,45.57,confirmed,Solana,Unknown,confirmed
613NwjX8vIxk3,1433wgxhyiog,2022-07-30,LINK,148.14,confirmed,GMX,Unknown,pending
8175gmClt9trq,1433wgxhyiog,2022-08-03,Ethereum Classic,78.06,pending,Solana,Unknown,pending
546B7xyJMEXmA,1433wgxhyiog,2022-09-19,IOTA,109.83,pending,Bitcoin SV,Unknown,pending
940G1CinHeTSD,1433wgxhyiog,2022-08-17,Ethereum Classic,137.72,confirmed,Neo,Unknown,confirmed
384WaJ5g13HKx,1433wgxhyiog,2022-11-25,Ethereum Classic,58.96,confirmed,Avalanche,Unknown,pending
610omvu24XYNd,1433wgxhyiog,2022-07-07,Kusama,31.48,confirmed,GateToken,Unknown,confirmed
353see6IDyu20,1433wgxhyiog,2022-07-20,Litecoin,126.39,confirmed,GateToken,Unknown,pending
654UNDy0G0RsP,1433wgxhyiog,2022-09-21,LINK,198.37,confirmed,Litecoin,Unknown,confirmed
500hGjF1BL1Me,1433wgxhyiog,2022-11-02,Kusama,238.76,confirmed,Gnosis,Unknown,confirmed
972olS2fUEqVP,1433wgxhyiog,2022-09-26,Avalanche,91.56,confirmed,GMX,Unknown,pending
841OZWDnHTuwZ,1433wgxhyiog,2022-07-06,IOTA,186.8,confirmed,Neo,Unknown,confirmed
534vAfXOqGHO8,1433wgxhyiog,2022-08-09,Solana,103.6,confirmed,Illuvium,Unknown,confirmed
774SEUFI7uBJp,1433wgxhyiog,2022-08-07,Neo,140.49,pending,IOTA,Unknown,pending
504rrLzijUAmh,1433wgxhyiog,2022-08-06,Litecoin,128.09,confirmed,Compound,Unknown,confirmed
605KdRcPLzzKA,1433wgxhyiog,2022-11-28,Compound,177.18,confirmed,Gnosis,Unknown,confirmed
505gSOWZm5xQ3,1433wgxhyiog,2022-10-14,IOTA,170.89,confirmed,Gnosis,Unknown,confirmed
721oQ0oiO6hE0,1433wgxhyiog,2022-08-29,Litecoin,67.87,confirmed,Solana,Unknown,confirmed
538UrP7pBDnTh,1433wgxhyiog,2022-09-29,Compound,215.72,confirmed,Kusama,Unknown,confirmed
917V57PE7O4nX,1433wgxhyiog,2022-08-15,Monero,36.9,pending,Illuvium,Unknown,pending
8428Rl44bLufP,1433wgxhyiog,2022-10-09,LINK,224.18,confirmed,IOTA,Unknown,pending
648z9W6t1kmeB,1433wgxhyiog,2022-09-11,Gnosis,12.28,confirmed,Bitcoin SV,Unknown,pending
894FYHjLLltR9,1433wgxhyiog,2022-11-01,Avalanche,181.3,confirmed,GMX,Unknown,confirmed
387Vmc9azd0CM,1433wgxhyiog,2022-11-19,Compound,54.96,confirmed,LINK,Unknown,confirmed
889Vgd6DwMolG,1433wgxhyiog,2022-08-18,Litecoin,74.23,declined,Neo,Unknown,declined
899K5BGqzDxYQ,1433wgxhyiog,2022-11-22,Compound,268.13,confirmed,Neo,Unknown,confirmed
548TTKJlddvGO,827ctmltanh,2022-09-22,Solana,30.64,confirmed,Kusama,Unknown,pending
563PubjTbc8Pl,827ctmltanh,2022-11-26,GateToken,130.66,confirmed,GMX,Unknown,declined
746EvIkw7rAFq,827ctmltanh,2022-07-05,Ethereum Classic,39.76,confirmed,Kusama,Unknown,confirmed
903sQiISm4GdI,827ctmltanh,2022-07-16,Compound,136.44,confirmed,LINK,Unknown,pending
996EocRQtkq2Q,827ctmltanh,2022-09-16,Illuvium,144.71,confirmed,Compound,Unknown,pending
631m1QdCrSi88,827ctmltanh,2022-09-14,Avalanche,70.65,confirmed,GMX,Unknown,confirmed
8479CpdxpyIVS,827ctmltanh,2022-11-13,Ethereum Classic,95.81,confirmed,Neo,Unknown,declined
529ong5yKh1Bm,486rjorznat,2022-11-17,LINK,141.2,confirmed,Illuvium,Unknown,confirmed
795M6GfhrHZBG,486rjorznat,2022-11-24,Ethereum Classic,190.55,confirmed,Solana,Unknown,pending
5398mVbsPe0hz,486rjorznat,2022-09-07,Bitcoin SV,53.2,confirmed,Ethereum Classic,Unknown,confirmed
423jbJJWnb0ln,486rjorznat,2022-08-15,Solana,130.97,confirmed,Litecoin,Unknown,pending
585KxDQCuCcWO,486rjorznat,2022-09-22,Litecoin,128.09,confirmed,GMX,Unknown,confirmed
978fAFkfVl4Gc,486rjorznat,2022-11-19,Gnosis,123.65,declined,Monero,Unknown,declined
860ZpZMMsE2kU,486rjorznat,2022-11-02,GateToken,123.86,confirmed,Bitcoin SV,Unknown,confirmed
859bJ0oqBkrhM,486rjorznat,2022-07-30,GateToken,127.21,confirmed,LINK,Unknown,confirmed
943XZzRCptFhM,486rjorznat,2022-07-15,Avalanche,141.26,declined,GMX,Unknown,declined
94717tC3QFIZl,1294mvzjsqsx,2022-09-04,IOTA,139.13,confirmed,Gnosis,Unknown,declined
363GEVRgRm3Xv,1294mvzjsqsx,2022-07-12,Kusama,54.4,confirmed,IOTA,Unknown,confirmed
961Www0acvb0g,1294mvzjsqsx,2022-11-05,Monero,145.39,pending,LINK,Unknown,pending
430KCz6BHC99R,1294mvzjsqsx,2022-08-28,Gnosis,7.61,pending,Monero,Unknown,pending
955TP2AhND2bk,1294mvzjsqsx,2022-07-25,IOTA,140.61,confirmed,LINK,Unknown,confirmed
927IF3MhlHLNP,1294mvzjsqsx,2022-10-09,IOTA,151.7,confirmed,GateToken,Unknown,confirmed
801nyUDbik8ae,1294mvzjsqsx,2022-08-08,Neo,12.47,pending,Solana,Unknown,pending
383hURoFC4ERl,1294mvzjsqsx,2022-07-13,IOTA,173.01,confirmed,Gnosis,Unknown,confirmed
956nZEOHg3Faj,1294mvzjsqsx,2022-10-17,Ethereum Classic,74.63,confirmed,GMX,Unknown,confirmed
827Zw3YUXruVu,1294mvzjsqsx,2022-07-26,Illuvium,107.8,confirmed,Neo,Unknown,confirmed
880D5iT4VXKvU,1294mvzjsqsx,2022-07-13,Monero,120.22,confirmed,Neo,Unknown,confirmed
433dZnMEFULUF,939ckvbmexw,2022-07-26,GMX,106.2,confirmed,Gnosis,Unknown,pending
742GfqiufpQld,939ckvbmexw,2022-11-27,Bitcoin SV,88.61,confirmed,Illuvium,Unknown,confirmed
592RQ0CRX42NJ,939ckvbmexw,2022-07-22,Neo,116.7,confirmed,Monero,Unknown,confirmed
855apiOhXgzoC,939ckvbmexw,2022-07-28,Monero,114.74,confirmed,Gnosis,Unknown,confirmed
410EsWAlgyzkt,939ckvbmexw,2022-08-06,Avalanche,135.2,confirmed,Kusama,Unknown,confirmed
839hVYujHmBdh,939ckvbmexw,2022-08-06,GateToken,146.67,confirmed,IOTA,Unknown,confirmed
471A6wb33f53o,939ckvbmexw,2022-10-08,Gnosis,98.87,confirmed,Avalanche,Unknown,pending
824KmBLq6mMqV,939ckvbmexw,2022-11-16,Litecoin,126.5,confirmed,Neo,Unknown,confirmed
545hAJ35R7mHM,1270tdydaxhy,2022-07-03,IOTA,123.09,confirmed,Gnosis,Unknown,pending
507PvsRpSoqsD,933exdfvwtn,2022-09-20,GMX,104.72,confirmed,Illuvium,Unknown,confirmed
346Y7L2P8e7iJ,933exdfvwtn,2022-11-22,Gnosis,98.38,confirmed,Compound,Unknown,confirmed
7295yM028SjkC,933exdfvwtn,2022-07-09,Illuvium,22.96,declined,Avalanche,Unknown,declined
503CQZT5Ay9s7,933exdfvwtn,2022-08-02,Avalanche,16.16,confirmed,Monero,Unknown,confirmed
575jwq9oDSUq2,933exdfvwtn,2022-10-25,GateToken,153.75,confirmed,Solana,Unknown,declined
873dc18gjNmTR,933exdfvwtn,2022-11-22,Monero,105.23,declined,Gnosis,Unknown,declined
9362Lu7uVTDA9,933exdfvwtn,2022-08-30,Bitcoin SV,85.24,pending,GMX,Unknown,pending
648AoiWHpaWKr,933exdfvwtn,2022-11-04,Bitcoin SV,154.38,confirmed,Ethereum Classic,Unknown,confirmed
598qlWPUmPJhO,933exdfvwtn,2022-10-14,Bitcoin SV,276.13,confirmed,GMX,Unknown,confirmed
894bU1gBu6OxE,1437pmozhehc,2022-09-22,Monero,112.19,confirmed,Illuvium,Unknown,confirmed
540avMIaRuU3A,376ksxukyqg,2022-07-08,Compound,172.04,confirmed,Ethereum Classic,Unknown,confirmed
664xNter3ONTw,376ksxukyqg,2022-10-13,Bitcoin SV,71.17,confirmed,Kusama,Unknown,pending
867fg2wbnTVLL,376ksxukyqg,2022-09-03,Illuvium,120.28,confirmed,Neo,Unknown,confirmed
630XlLSwO9tJd,376ksxukyqg,2022-09-03,GMX,70.54,confirmed,Compound,Unknown,confirmed
898k8ZHvl09Po,376ksxukyqg,2022-07-15,Kusama,264.78,confirmed,Bitcoin SV,Unknown,declined
898JwmB77cNrF,376ksxukyqg,2022-08-27,Neo,110.78,confirmed,Illuvium,Unknown,confirmed
965YlMJ9glDQW,376ksxukyqg,2022-08-26,Neo,91.65,confirmed,Compound,Unknown,confirmed
9243cQU1qqxz5,376ksxukyqg,2022-11-12,LINK,203.09,confirmed,Illuvium,Unknown,confirmed
431hyYaummpLi,376ksxukyqg,2022-07-27,Solana,98.23,confirmed,IOTA,Unknown,confirmed
798lUIMM6b6Wo,738trvbstqf,2022-08-06,Monero,152.91,confirmed,Illuvium,Unknown,pending
651MxlRctn0je,738trvbstqf,2022-10-09,Gnosis,48.13,pending,GMX,Unknown,pending
738sgePtwHH5n,738trvbstqf,2022-09-23,Gnosis,81.89,confirmed,Avalanche,Unknown,confirmed
4221MfJN5CYUn,738trvbstqf,2022-08-31,Bitcoin SV,81.32,confirmed,Gnosis,Unknown,confirmed
929cPk6WPQXFR,738trvbstqf,2022-09-24,GateToken,91.13,confirmed,Avalanche,Unknown,confirmed
802OxPsv0vEWk,738trvbstqf,2022-08-04,Avalanche,165.84,confirmed,Neo,Unknown,pending
819aHx4J0IBxV,738trvbstqf,2022-08-05,Neo,111.03,declined,Bitcoin SV,Unknown,declined
662ferS769u84,738trvbstqf,2022-11-15,GateToken,54.79,confirmed,Neo,Unknown,confirmed
768XNy952IusK,738trvbstqf,2022-08-29,Gnosis,35.54,confirmed,Kusama,Unknown,confirmed
531ZOzdNd2dsu,738trvbstqf,2022-10-25,IOTA,145.0,confirmed,Monero,Unknown,pending
431POua6WqITi,630gmvyeuty,2022-08-20,Ethereum Classic,160.13,pending,Avalanche,Unknown,pending
795OXiFZgx6bV,630gmvyeuty,2022-07-09,Kusama,91.05,declined,Monero,Unknown,declined
856K5itUcAlLb,630gmvyeuty,2022-09-21,Bitcoin SV,62.15,pending,IOTA,Unknown,pending
485TLZd51jYgq,630gmvyeuty,2022-07-20,Neo,75.62,confirmed,GateToken,Unknown,confirmed
836cSWp4rMsKR,915hjjwzzbo,2022-10-26,Monero,106.94,confirmed,Avalanche,Unknown,confirmed
354oCCEIKz6eq,915hjjwzzbo,2022-07-15,Monero,100.49,confirmed,GMX,Unknown,confirmed
843v7gEwQXifl,915hjjwzzbo,2022-08-31,Bitcoin SV,184.69,declined,IOTA,Unknown,declined
986v9G7NcgP0q,915hjjwzzbo,2022-09-25,IOTA,38.02,confirmed,Illuvium,Unknown,confirmed
928USiBNPom5T,915hjjwzzbo,2022-08-15,IOTA,41.39,confirmed,Solana,Unknown,pending
899I0PEuhuf3e,915hjjwzzbo,2022-11-14,Bitcoin SV,128.97,pending,Illuvium,Unknown,pending
865ttsDL0V4On,915hjjwzzbo,2022-08-25,LINK,137.46,confirmed,IOTA,Unknown,confirmed
583U05dYHP7st,915hjjwzzbo,2022-11-12,Ethereum Classic,170.18,confirmed,Solana,Unknown,confirmed
765hJsbFjdYM5,915hjjwzzbo,2022-11-07,Gnosis,106.3,confirmed,IOTA,Unknown,confirmed
442oNUxGWblsu,1100zujaguey,2022-08-18,Litecoin,81.14,pending,Kusama,Unknown,pending
9695bZQuALy2H,671iqovcymh,2022-09-27,Illuvium,114.7,confirmed,GateToken,Unknown,confirmed
7938EXv34VjK5,671iqovcymh,2022-07-10,Monero,72.97,confirmed,Compound,Unknown,pending
865oUJV77e1vV,671iqovcymh,2022-11-12,Compound,130.64,confirmed,GMX,Unknown,pending
883ZdPOOofW8d,671iqovcymh,2022-07-01,Litecoin,42.15,confirmed,Monero,Unknown,confirmed
780Jkjt3E5Q3E,671iqovcymh,2022-08-03,Neo,93.44,confirmed,Solana,Unknown,confirmed
944dmhxQyuwcg,671iqovcymh,2022-11-27,GMX,117.35,declined,Litecoin,Unknown,declined
554hHqLYi4ees,671iqovcymh,2022-08-01,LINK,211.49,confirmed,Solana,Unknown,confirmed
971STE1eVaI0l,671iqovcymh,2022-08-14,Gnosis,55.85,pending,Illuvium,Unknown,pending
492149l6Y3TKx,671iqovcymh,2022-10-27,Compound,16.96,confirmed,Bitcoin SV,Unknown,confirmed
550lhpoXmjxsl,671iqovcymh,2022-08-05,Gnosis,150.13,declined,Monero,Unknown,declined
658nBVTo6Zw93,1215xmjnknhc,2022-10-06,Monero,40.24,pending,GateToken,Unknown,pending
550PitLXUOeo9,1215xmjnknhc,2022-09-05,Monero,92.1,pending,Compound,Unknown,pending
485SrlgK2M82W,1215xmjnknhc,2022-07-19,Neo,114.23,confirmed,Monero,Unknown,confirmed
472BRxqzmq8R2,1215xmjnknhc,2022-11-08,Kusama,23.38,confirmed,Compound,Unknown,confirmed
778WYNcjmluOo,1215xmjnknhc,2022-09-25,Illuvium,116.06,confirmed,IOTA,Unknown,pending
622n5Ij5iu24Z,1215xmjnknhc,2022-10-28,Illuvium,117.13,pending,Solana,Unknown,pending
7395AjM6AL4Kw,1215xmjnknhc,2022-07-19,Kusama,56.2,confirmed,GateToken,Unknown,confirmed
464U7Lfe0BxO0,1215xmjnknhc,2022-08-22,Monero,109.81,pending,Avalanche,Unknown,pending
8721uhDA2Zyaa,1215xmjnknhc,2022-10-27,Illuvium,53.43,confirmed,Bitcoin SV,Unknown,declined
677f9SAkJnqNw,1215xmjnknhc,2022-07-27,Monero,106.09,confirmed,Litecoin,Unknown,declined
889pHCdT9Y8ZT,1215xmjnknhc,2022-08-17,Bitcoin SV,108.65,confirmed,Avalanche,Unknown,confirmed
823THkc5g2Fli,1215xmjnknhc,2022-07-20,LINK,199.66,confirmed,Compound,Unknown,pending
598zQru4Lu6bF,1215xmjnknhc,2022-10-21,Neo,23.61,pending,Gnosis,Unknown,pending
384R3wEGb67v6,1215xmjnknhc,2022-09-05,GMX,104.73,confirmed,Gnosis,Unknown,confirmed
96719ZQaQniKo,1215xmjnknhc,2022-07-03,Kusama,115.3,confirmed,LINK,Unknown,confirmed
961gG5lRYanrD,1215xmjnknhc,2022-07-27,Neo,136.26,confirmed,Solana,Unknown,confirmed
660cOnGp8LrK4,1215xmjnknhc,2022-09-20,GMX,79.1,declined,LINK,Unknown,declined
685Zgq2F9HHnX,1215xmjnknhc,2022-10-22,IOTA,108.16,confirmed,Kusama,Unknown,confirmed
925giqVoqXdua,1215xmjnknhc,2022-11-12,Compound,253.19,confirmed,Monero,Unknown,pending
9030SjiQMNONC,557hagaklkn,2022-07-04,Litecoin,41.95,confirmed,Monero,Unknown,confirmed
887nKoOaa8iG2,850muoapllj,2022-11-10,Bitcoin SV,65.68,confirmed,GMX,Unknown,confirmed
9406lvIho0wJ1,850muoapllj,2022-10-18,Avalanche,156.44,pending,Kusama,Unknown,pending
685t5nwPPncrX,850muoapllj,2022-10-22,Avalanche,41.08,pending,Illuvium,Unknown,pending
838rPYWyzjzek,850muoapllj,2022-07-13,Illuvium,42.47,confirmed,Neo,Unknown,confirmed
501wHAVNO9Zuj,850muoapllj,2022-08-12,Compound,53.89,declined,Kusama,Unknown,declined
787lstbNNWEvl,850muoapllj,2022-07-26,GMX,92.64,declined,Litecoin,Unknown,declined
9989v4HKIII6v,850muoapllj,2022-11-23,Compound,14.45,confirmed,Gnosis,Unknown,confirmed
857ExNS8otXKX,850muoapllj,2022-09-27,Avalanche,48.99,pending,LINK,Unknown,pending
358Bum4qmIrge,850muoapllj,2022-10-03,LINK,247.94,confirmed,Neo,Unknown,confirmed
826rNgGbcqTaj,632qdteuqvm,2022-07-16,GateToken,22.63,pending,GMX,Unknown,pending
711N53tVQzxYG,632qdteuqvm,2022-10-31,GMX,39.76,confirmed,Bitcoin SV,Unknown,pending
964433z6OvT41,632qdteuqvm,2022-09-19,IOTA,65.53,confirmed,Avalanche,Unknown,confirmed
582RsrbXWjShC,632qdteuqvm,2022-08-18,Gnosis,26.07,confirmed,IOTA,Unknown,confirmed
689CloBUUB9EZ,632qdteuqvm,2022-10-01,IOTA,36.38,confirmed,Kusama,Unknown,confirmed
5686xff1kdnqE,632qdteuqvm,2022-07-11,Kusama,83.0,confirmed,LINK,Unknown,confirmed
5280fcKrCtPhU,632qdteuqvm,2022-11-16,Litecoin,112.35,declined,Ethereum Classic,Unknown,declined
442fju1GBtWrv,632qdteuqvm,2022-08-21,Neo,183.82,confirmed,Kusama,Unknown,declined
721o74zisrzhl,632qdteuqvm,2022-08-18,Avalanche,131.18,confirmed,Monero,Unknown,confirmed
666ZJ2ytFLoo9,632qdteuqvm,2022-08-05,Illuvium,67.38,confirmed,GateToken,Unknown,pending
805vHQlOpBH59,632qdteuqvm,2022-08-16,Kusama,15.78,confirmed,GateToken,Unknown,confirmed
718iA0l2qWZtZ,632qdteuqvm,2022-07-25,Avalanche,47.5,declined,Bitcoin SV,Unknown,declined
911n0VOw0eu2v,632qdteuqvm,2022-07-25,Avalanche,56.18,confirmed,Litecoin,Unknown,pending
346pBwVQ0O7RI,632qdteuqvm,2022-07-11,Neo,21.76,confirmed,Compound,Unknown,confirmed
450vZK75g8xJg,632qdteuqvm,2022-10-28,GateToken,166.75,declined,Gnosis,Unknown,declined
618T0SiViltbP,632qdteuqvm,2022-11-12,Monero,128.34,pending,Litecoin,Unknown,pending
47896jVVbmJTy,632qdteuqvm,2022-09-23,GateToken,84.69,confirmed,Bitcoin SV,Unknown,confirmed
458q4S8JvVqEW,632qdteuqvm,2022-07-21,GMX,61.82,declined,Ethereum Classic,Unknown,declined
395cdfnIQHjJq,632qdteuqvm,2022-07-07,LINK,235.84,confirmed,Avalanche,Unknown,pending
920twW6SyFDI6,632qdteuqvm,2022-09-20,GateToken,70.71,pending,Avalanche,Unknown,pending
5644awturYPQP,632qdteuqvm,2022-08-17,Compound,170.65,declined,Solana,Unknown,declined
7942nZy4JL9PB,632qdteuqvm,2022-07-11,Illuvium,111.6,declined,Bitcoin SV,Unknown,declined
730q6FJxI62Jr,632qdteuqvm,2022-09-08,Ethereum Classic,130.34,confirmed,Monero,Unknown,confirmed
5006WgcPNQfmR,632qdteuqvm,2022-08-15,GMX,130.24,pending,Kusama,Unknown,pending
533yhjk1GD6Gq,632qdteuqvm,2022-07-01,LINK,108.93,declined,Solana,Unknown,declined
66668t9boJpzp,632qdteuqvm,2022-10-02,GateToken,39.74,declined,IOTA,Unknown,declined
581woJGZgk7mv,632qdteuqvm,2022-08-07,Illuvium,135.02,confirmed,Kusama,Unknown,pending
661CECl238mEJ,469tkzvyniq,2022-10-01,LINK,263.23,confirmed,Ethereum Classic,Unknown,confirmed
418e49qioZNdk,930nuvkerfl,2022-07-17,Ethereum Classic,72.19,confirmed,Monero,Unknown,declined
726U9SgFPRK21,930nuvkerfl,2022-07-12,Monero,34.05,declined,LINK,Unknown,declined
654upKy1bCyvq,930nuvkerfl,2022-07-24,GateToken,106.57,confirmed,IOTA,Unknown,pending
823wt2GNaXTtp,930nuvkerfl,2022-09-14,Neo,13.04,confirmed,Avalanche,Unknown,confirmed
727cTM05mEff3,930nuvkerfl,2022-11-10,Litecoin,140.7,confirmed,Gnosis,Unknown,confirmed
615Mt9e3NDggF,930nuvkerfl,2022-11-08,Neo,174.49,declined,IOTA,Unknown,declined
650ImHZ1NbnCL,930nuvkerfl,2022-08-05,GateToken,70.42,pending,Gnosis,Unknown,pending
906bRxb2onkcj,930nuvkerfl,2022-08-25,Compound,85.38,pending,Litecoin,Unknown,pending
945KUXeLblr6N,930nuvkerfl,2022-08-13,GMX,54.05,confirmed,Ethereum Classic,Unknown,confirmed
819Mfqb8Q5bqi,930nuvkerfl,2022-10-08,Solana,108.75,confirmed,Bitcoin SV,Unknown,confirmed
977OaJuEMaObt,930nuvkerfl,2022-09-29,Compound,225.55,declined,Litecoin,Unknown,declined
348MQ1hO9E3ga,1092cohqoily,2022-08-21,GateToken,48.4,pending,Compound,Unknown,pending
478eAerMbUwbK,873frtccyph,2022-07-14,Gnosis,62.33,pending,Neo,Unknown,pending
765xUgz1b4tm5,873frtccyph,2022-07-13,Bitcoin SV,261.74,declined,Neo,Unknown,declined
630Vm6GqKiXr0,873frtccyph,2022-08-12,Solana,159.58,pending,LINK,Unknown,pending
883JTL0gqZJuX,873frtccyph,2022-10-22,Litecoin,21.22,confirmed,Avalanche,Unknown,confirmed
535P72TzDgqXu,873frtccyph,2022-10-15,Neo,65.88,pending,GateToken,Unknown,pending
962qoEm7tr5mJ,873frtccyph,2022-08-21,LINK,59.11,declined,Neo,Unknown,declined
918oTSBwOC0jQ,873frtccyph,2022-07-30,LINK,82.7,confirmed,Neo,Unknown,confirmed
910ccLida4jE1,873frtccyph,2022-11-17,LINK,106.78,confirmed,Avalanche,Unknown,declined
524pncW41DkfS,873frtccyph,2022-08-14,Gnosis,105.49,confirmed,Illuvium,Unknown,confirmed
813kFKEZNbP8Q,873frtccyph,2022-10-04,Gnosis,21.16,confirmed,Avalanche,Unknown,confirmed
358kAVMiFvDGK,873frtccyph,2022-09-10,Solana,270.01,pending,GateToken,Unknown,pending
950AJFGyCuJ1I,891ylcrezah,2022-11-19,Kusama,247.89,confirmed,Bitcoin SV,Unknown,confirmed
838XsyLHysmTr,891ylcrezah,2022-07-24,Bitcoin SV,175.22,confirmed,Litecoin,Unknown,confirmed
999KSFm0mszEi,891ylcrezah,2022-11-15,GateToken,168.53,confirmed,Avalanche,Unknown,confirmed
631KoAevkr7Sj,891ylcrezah,2022-09-08,Kusama,230.11,confirmed,Monero,Unknown,declined
489gVHLx1MEL0,891ylcrezah,2022-08-11,GMX,57.42,confirmed,Avalanche,Unknown,confirmed
906K5I75FnYhl,891ylcrezah,2022-08-28,Ethereum Classic,22.81,confirmed,Illuvium,Unknown,confirmed
666x6DuZFE2Vl,891ylcrezah,2022-07-28,Neo,111.42,confirmed,GMX,Unknown,declined
3511mlxVqnBEj,379fwvbbzhw,2022-09-05,Compound,154.82,declined,IOTA,Unknown,declined
749AgaFP8XvIY,379fwvbbzhw,2022-10-22,GMX,70.2,declined,IOTA,Unknown,declined
3527HV6kjnKX7,379fwvbbzhw,2022-11-16,Ethereum Classic,155.34,confirmed,GMX,Unknown,pending
850fg9IhgQ1fz,379fwvbbzhw,2022-10-05,Neo,109.7,confirmed,Avalanche,Unknown,confirmed
777mPtUYECK43,379fwvbbzhw,2022-11-03,IOTA,134.3,confirmed,Monero,Unknown,confirmed
441WnAk0R9MPe,379fwvbbzhw,2022-07-11,Kusama,142.17,confirmed,Avalanche,Unknown,confirmed
780ejAiNQpdCi,379fwvbbzhw,2022-07-14,Gnosis,87.95,confirmed,Neo,Unknown,confirmed
437fZil1O5E79,379fwvbbzhw,2022-09-21,Ethereum Classic,106.5,pending,Illuvium,Unknown,pending
897lZPTB6jlle,379fwvbbzhw,2022-07-03,Solana,241.76,declined,Avalanche,Unknown,declined
980NgXgXk25HO,818hqtnyrep,2022-10-05,LINK,107.08,confirmed,GateToken,Unknown,confirmed
687pJoJIvb5U9,818hqtnyrep,2022-08-18,Avalanche,34.09,confirmed,Illuvium,Unknown,confirmed
553qXzTYiJapR,818hqtnyrep,2022-10-19,Ethereum Classic,41.6,confirmed,Monero,Unknown,declined
817zWWiam41Ye,818hqtnyrep,2022-09-06,IOTA,21.27,confirmed,Bitcoin SV,Unknown,pending
373Bjww5E5m9G,818hqtnyrep,2022-10-13,Kusama,10.65,confirmed,GateToken,Unknown,declined
609hdUxIvhHvx,1460fpiiuxjd,2022-07-02,Neo,169.42,confirmed,GMX,Unknown,confirmed
